item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YGR085C	4932.YKL009W	reaction		f	f	262
4932.YGR085C	4932.YKL009W	catalysis		t	t	262
4932.YGR085C	4932.YKL009W	binding		f	f	262
4932.YAL032C	4932.YJR063W	reaction		f	f	163
4932.YAL032C	4932.YJR063W	binding		f	f	163
4932.YAL032C	4932.YJR063W	catalysis		t	t	163
4932.YMR037C	4932.YPL239W	binding		f	t	181
4932.YMR037C	4932.YPL239W	activation	activation	t	t	173
4932.YMR037C	4932.YPL239W	reaction		f	f	173
4932.YMR037C	4932.YPL239W	catalysis		t	t	173
4932.YMR037C	4932.YPL239W	inhibition	inhibition	t	t	173
4932.YMR037C	4932.YPL239W	expression	inhibition	t	t	181
4932.YNL053W	4932.YNL068C	binding		f	t	152
4932.YNL053W	4932.YNL068C	reaction		t	t	152
4932.YNL053W	4932.YNL068C	expression	inhibition	t	f	152
4932.YNL053W	4932.YNL068C	catalysis		t	f	152
4932.YNL053W	4932.YNL068C	ptmod		t	t	152
4932.YBR212W	4932.YKL081W	binding		f	f	171
4932.YDR484W	4932.YER157W	reaction		t	t	394
4932.YDR484W	4932.YER157W	binding		f	f	394
4932.YBR154C	4932.YMR186W	binding		f	t	182
4932.YCL032W	4932.YHR061C	binding		f	t	253
4932.YOL006C	4932.YPR019W	binding		f	f	900
4932.YBR072W	4932.YLR048W	binding		f	f	185
4932.YKL145W	4932.YLR466W	binding		f	t	185
4932.YKL145W	4932.YLR466W	reaction		f	f	185
4932.YNL290W	4932.YPR110C	reaction		t	t	226
4932.YNL290W	4932.YPR110C	catalysis		t	f	226
4932.YNL290W	4932.YPR110C	binding		f	f	226
4932.YBR065C	4932.YPL064C	reaction		t	t	616
4932.YBR065C	4932.YPL064C	binding		f	f	616
4932.YBR065C	4932.YPL064C	catalysis		t	t	616
4932.YKR065C	4932.YPL063W	binding		f	f	900
4932.YKR065C	4932.YPL063W	reaction		t	t	900
4932.YKR065C	4932.YPL063W	catalysis		t	f	900
4932.YDR139C	4932.YKR094C	reaction		f	f	226
4932.YDR139C	4932.YKR094C	catalysis		t	t	226
4932.YDR139C	4932.YKR094C	binding		f	t	226
4932.YBR182C	4932.YMR291W	binding		f	t	187
4932.YBR182C	4932.YMR291W	activation	activation	t	f	187
4932.YBR182C	4932.YMR291W	reaction		f	f	187
4932.YBR182C	4932.YMR291W	ptmod		t	f	183
4932.YBR182C	4932.YMR291W	inhibition	inhibition	t	f	187
4932.YDR418W	4932.YLL039C	reaction		t	f	608
4932.YDR418W	4932.YLL039C	binding		f	t	608
4932.YDR418W	4932.YLL039C	catalysis		t	f	608
4932.YJL207C	4932.YNL088W	binding		f	t	268
4932.YBR084C-A	4932.YNL069C	reaction		t	f	955
4932.YBR084C-A	4932.YNL069C	binding		f	f	955
4932.YBR084C-A	4932.YNL069C	catalysis		t	t	955
4932.YDR096W	4932.YHL035C	activation	activation	t	t	181
4932.YBR028C	4932.YLR357W	activation	activation	t	f	183
4932.YBR028C	4932.YLR357W	ptmod		t	t	161
4932.YBR028C	4932.YLR357W	binding		f	t	158
4932.YBR028C	4932.YLR357W	catalysis		t	t	188
4932.YBR028C	4932.YLR357W	inhibition	inhibition	t	t	187
4932.YCR051W	4932.YGL106W	inhibition	inhibition	f	t	188
4932.YCR051W	4932.YGL106W	binding		f	f	187
4932.YCR051W	4932.YGL106W	activation	activation	f	f	188
4932.YCR051W	4932.YGL106W	catalysis		t	t	181
4932.YCR051W	4932.YGL106W	ptmod		t	t	183
4932.YGR133W	4932.YOR156C	catalysis		t	t	446
4932.YGR133W	4932.YOR156C	binding		f	t	446
4932.YGR133W	4932.YOR156C	reaction		t	t	446
4932.YBL016W	4932.YGL056C	binding		f	t	171
4932.YBR109C	4932.YGR052W	catalysis		t	f	188
4932.YBR109C	4932.YGR052W	binding		f	t	183
4932.YBR109C	4932.YGR052W	activation	activation	f	f	188
4932.YBR109C	4932.YGR052W	ptmod		f	f	185
4932.YBR109C	4932.YGR052W	inhibition	inhibition	f	f	187
4932.YGL031C	4932.YHR170W	binding		f	f	284
4932.YGR232W	4932.YML059C	activation	activation	f	f	189
4932.YGR232W	4932.YML059C	ptmod		f	f	187
4932.YGL116W	4932.YIL144W	reaction		t	t	632
4932.YGL116W	4932.YIL144W	catalysis		t	t	632
4932.YGL116W	4932.YIL144W	binding		f	f	632
4932.YGL116W	4932.YIL144W	activation	activation	t	t	597
4932.YAR042W	4932.YLR043C	expression		t	t	181
4932.YAR042W	4932.YLR043C	binding		f	t	167
4932.YDR448W	4932.YLR240W	reaction		t	t	345
4932.YDR448W	4932.YLR240W	binding		f	f	345
4932.YDR448W	4932.YLR240W	catalysis		t	t	345
4932.YMR290C	4932.YPR152C	binding		f	t	150
4932.YMR290C	4932.YPR152C	reaction		t	t	150
4932.YKL171W	4932.YLR347C	activation	activation	t	f	187
4932.YHR129C	4932.YNL093W	reaction		t	t	196
4932.YHR129C	4932.YNL093W	binding		f	t	196
4932.YBR136W	4932.YFL029C	ptmod		t	f	181
4932.YBR136W	4932.YFL029C	catalysis		t	t	353
4932.YBR136W	4932.YFL029C	binding		f	t	169
4932.YBR136W	4932.YFL029C	activation	activation	t	f	192
4932.YLR318W	4932.YPL230W	inhibition	inhibition	t	f	185
4932.YLR318W	4932.YPL230W	activation	activation	t	f	185
4932.YLR318W	4932.YPL230W	expression	inhibition	t	f	181
4932.YBL072C	4932.YMR309C	binding		f	f	152
4932.YBL072C	4932.YMR309C	reaction		t	f	152
4932.YPL239W	4932.YPR104C	expression		t	f	165
4932.YPL239W	4932.YPR104C	activation	activation	t	t	167
4932.YPL239W	4932.YPR104C	binding		f	f	167
4932.YPL239W	4932.YPR104C	ptmod		t	t	161
4932.YCL031C	4932.YKR086W	binding		f	t	201
4932.YDL048C	4932.YPR120C	catalysis		t	f	181
4932.YDL048C	4932.YPR120C	activation	activation	t	t	181
4932.YDL048C	4932.YPR120C	reaction		t	f	181
4932.YDL048C	4932.YPR120C	inhibition	inhibition	f	f	188
4932.YDL048C	4932.YPR120C	expression		t	f	152
4932.YDL048C	4932.YPR120C	ptmod		f	f	188
4932.YCR020C-A	4932.YDR473C	reaction		t	t	263
4932.YCR020C-A	4932.YDR473C	binding		f	f	262
4932.YCR088W	4932.YHR079C	ptmod		t	f	181
4932.YCR088W	4932.YHR079C	activation	activation	t	t	187
4932.YKL126W	4932.YKR043C	activation	activation	t	t	167
4932.YKL126W	4932.YKR043C	ptmod		f	f	189
4932.YIL138C	4932.YOR141C	binding		f	f	219
4932.YIL138C	4932.YOR141C	reaction		t	f	199
4932.YKL049C	4932.YLR357W	catalysis		t	f	188
4932.YKL049C	4932.YLR357W	binding		f	t	188
4932.YKL049C	4932.YLR357W	activation	activation	t	f	189
4932.YKL049C	4932.YLR357W	reaction		t	f	183
4932.YKL049C	4932.YLR357W	ptmod		t	f	183
4932.YJL081C	4932.YKL079W	reaction		f	f	165
4932.YJL081C	4932.YKL079W	binding		f	f	165
4932.YBL105C	4932.YDR373W	ptmod		t	t	171
4932.YBL105C	4932.YDR373W	activation	activation	t	t	183
4932.YBL105C	4932.YDR373W	expression		t	t	163
4932.YBL105C	4932.YDR373W	binding		f	f	188
4932.YBL105C	4932.YDR373W	reaction		f	f	188
4932.YDR311W	4932.YML095C	reaction		f	f	909
4932.YDR311W	4932.YML095C	catalysis		t	t	909
4932.YDR311W	4932.YML095C	binding		f	t	909
4932.YMR036C	4932.YOR261C	catalysis		t	f	901
4932.YFL003C	4932.YLR035C	binding		f	f	208
4932.YFL003C	4932.YLR035C	catalysis		t	t	206
4932.YFL003C	4932.YLR035C	reaction		t	t	206
4932.YDR180W	4932.YNL021W	binding		f	f	183
4932.YBL112C	4932.YNL139C	catalysis		t	f	165
4932.YBL112C	4932.YNL139C	binding		f	t	165
4932.YBL112C	4932.YNL139C	reaction		t	f	165
4932.YML025C	4932.YOL040C	reaction		t	f	345
4932.YML025C	4932.YOL040C	catalysis		t	t	345
4932.YML025C	4932.YOL040C	binding		f	f	345
4932.YGR034W	4932.YGR085C	catalysis		t	t	570
4932.YGR034W	4932.YGR085C	binding		f	t	941
4932.YGR034W	4932.YGR085C	reaction		t	t	570
4932.YGL209W	4932.YOL145C	catalysis		t	t	167
4932.YGL209W	4932.YOL145C	binding		f	t	167
4932.YGL209W	4932.YOL145C	reaction		t	t	167
4932.YGL181W	4932.YIL121W	binding		f	f	183
4932.YCR084C	4932.YGR044C	binding		f	t	173
4932.YCR084C	4932.YGR044C	reaction		t	t	173
4932.YLR093C	4932.YOR075W	catalysis		t	t	345
4932.YLR093C	4932.YOR075W	activation	activation	f	f	384
4932.YLR093C	4932.YOR075W	binding		f	f	935
4932.YLR093C	4932.YOR075W	reaction		t	t	388
4932.YOR312C	4932.YPR080W	reaction		t	t	258
4932.YOR312C	4932.YPR080W	catalysis		t	t	258
4932.YOR312C	4932.YPR080W	binding		f	t	258
4932.YEL037C	4932.YNL178W	binding		f	f	345
4932.YEL037C	4932.YNL178W	catalysis		t	f	345
4932.YEL037C	4932.YNL178W	reaction		f	f	345
4932.YER031C	4932.YOR381W	binding		f	f	188
4932.YER031C	4932.YOR381W	activation	activation	t	t	165
4932.YER031C	4932.YOR381W	reaction		t	f	188
4932.YFR021W	4932.YPL149W	binding		f	t	960
4932.YFR021W	4932.YPL149W	reaction		t	t	518
4932.YDL202W	4932.YML073C	reaction		t	t	215
4932.YDL202W	4932.YML073C	binding		f	f	215
4932.YDL202W	4932.YML073C	catalysis		t	t	215
4932.YER013W	4932.YOR207C	binding		f	f	211
4932.YER013W	4932.YOR207C	catalysis		t	t	211
4932.YER013W	4932.YOR207C	reaction		t	t	211
4932.YLL067C	4932.YPL026C	binding		f	t	150
4932.YLL067C	4932.YPL026C	activation	activation	t	f	187
4932.YER025W	4932.YML024W	reaction		t	t	961
4932.YER025W	4932.YML024W	binding		f	t	961
4932.YCR102C	4932.YGL238W	binding		f	t	183
4932.YCR102C	4932.YGL238W	activation	activation	t	f	279
4932.YGL181W	4932.YLR229C	catalysis		t	t	188
4932.YGL181W	4932.YLR229C	binding		f	t	188
4932.YGL181W	4932.YLR229C	activation	activation	t	t	183
4932.YGL181W	4932.YLR229C	inhibition	inhibition	t	t	183
4932.YGL181W	4932.YLR229C	reaction		t	t	188
4932.YBR066C	4932.YJR065C	binding		f	t	188
4932.YBR066C	4932.YJR065C	activation	activation	t	f	177
4932.YBR066C	4932.YJR065C	expression	inhibition	t	t	152
4932.YAR019C	4932.YHR030C	binding		f	f	187
4932.YAR019C	4932.YHR030C	activation	activation	t	t	188
4932.YAR019C	4932.YHR030C	ptmod		t	t	188
4932.YDR036C	4932.YDR216W	inhibition	inhibition	t	f	181
4932.YDR021W	4932.YIL061C	binding		f	f	188
4932.YDR021W	4932.YIL061C	activation	activation	f	f	188
4932.YDR021W	4932.YIL061C	reaction		t	t	537
4932.YDR021W	4932.YIL061C	catalysis		t	t	188
4932.YDR021W	4932.YIL061C	inhibition	inhibition	t	f	183
4932.YKL062W	4932.YLR240W	binding		f	t	181
4932.YKL062W	4932.YLR240W	activation	activation	t	f	181
4932.YKL062W	4932.YLR240W	ptmod		t	f	151
4932.YGL078C	4932.YPL239W	binding		f	f	188
4932.YGL078C	4932.YPL239W	catalysis		t	t	187
4932.YGL078C	4932.YPL239W	reaction		t	t	188
4932.YGL251C	4932.YGR091W	reaction		t	t	358
4932.YGL251C	4932.YGR091W	binding		f	t	358
4932.YDR080W	4932.YOR154W	binding		f	t	781
4932.YBL023C	4932.YLR240W	catalysis		t	f	189
4932.YBL023C	4932.YLR240W	activation	activation	t	f	187
4932.YBL023C	4932.YLR240W	ptmod		t	f	167
4932.YBR031W	4932.YOR182C	reaction		t	t	573
4932.YBR031W	4932.YOR182C	catalysis		t	t	573
4932.YBR031W	4932.YOR182C	binding		f	f	941
4932.YDR026C	4932.YKR086W	catalysis		t	t	202
4932.YDR026C	4932.YKR086W	binding		f	t	202
4932.YDR026C	4932.YKR086W	reaction		t	t	202
4932.YDL060W	4932.YDL208W	reaction		t	t	347
4932.YDL060W	4932.YDL208W	binding		f	f	347
4932.YPL106C	4932.YPL150W	binding		f	t	185
4932.YPL106C	4932.YPL150W	reaction		t	t	181
4932.YKL048C	4932.YKL101W	ptmod		f	f	215
4932.YKL048C	4932.YKL101W	activation	activation	f	f	214
4932.YBR114W	4932.YNL021W	reaction		t	t	188
4932.YBR114W	4932.YNL021W	binding		f	f	192
4932.YMR192W	4932.YOR089C	activation	activation	t	t	188
4932.YMR192W	4932.YOR089C	reaction		t	t	188
4932.YMR192W	4932.YOR089C	catalysis		t	f	188
4932.YMR192W	4932.YOR089C	binding		f	f	209
4932.YBR135W	4932.YDL155W	binding		f	t	899
4932.YBR135W	4932.YDL155W	reaction		f	f	252
4932.YBR135W	4932.YDL155W	catalysis		t	f	252
4932.YGR052W	4932.YLR467W	binding		f	f	150
4932.YGR052W	4932.YLR467W	activation	activation	t	t	187
4932.YGR186W	4932.YOR113W	catalysis		t	f	221
4932.YGR186W	4932.YOR113W	binding		f	t	221
4932.YGR186W	4932.YOR113W	reaction		t	f	221
4932.YGL137W	4932.YJR031C	reaction		f	f	926
4932.YGL137W	4932.YJR031C	catalysis		t	t	926
4932.YGL137W	4932.YJR031C	binding		f	t	926
4932.YDL048C	4932.YDR059C	catalysis		t	f	185
4932.YDL048C	4932.YDR059C	binding		f	t	187
4932.YDL048C	4932.YDR059C	expression		t	t	163
4932.YDL048C	4932.YDR059C	reaction		t	t	188
4932.YDR337W	4932.YMR142C	catalysis		t	f	428
4932.YDR337W	4932.YMR142C	binding		f	t	428
4932.YDR337W	4932.YMR142C	reaction		t	f	428
4932.YCR008W	4932.YER095W	binding		f	t	185
4932.YCR008W	4932.YER095W	activation	activation	t	t	189
4932.YCR008W	4932.YER095W	catalysis		t	t	394
4932.YCR008W	4932.YER095W	ptmod		t	t	185
4932.YDR332W	4932.YPR086W	binding		f	f	428
4932.YDR332W	4932.YPR086W	reaction		t	t	428
4932.YDR332W	4932.YPR086W	catalysis		t	t	428
4932.YBR118W	4932.YMR142C	catalysis		t	f	258
4932.YBR118W	4932.YMR142C	binding		f	t	258
4932.YBR118W	4932.YMR142C	reaction		t	f	258
4932.YBR031W	4932.YNL002C	reaction		t	t	493
4932.YBR031W	4932.YNL002C	catalysis		t	t	493
4932.YBR031W	4932.YNL002C	binding		f	t	493
4932.YKL124W	4932.YPL141C	expression		t	t	181
4932.YKL124W	4932.YPL141C	binding		f	f	185
4932.YER129W	4932.YMR291W	activation	activation	t	t	187
4932.YER129W	4932.YMR291W	ptmod		t	t	185
4932.YJR017C	4932.YPL141C	binding		f	t	187
4932.YDL188C	4932.YML074C	binding		f	f	185
4932.YDL188C	4932.YML074C	inhibition	inhibition	t	f	185
4932.YGL189C	4932.YMR146C	binding		f	t	924
4932.YGL189C	4932.YMR146C	reaction		t	t	924
4932.YDR293C	4932.YJL098W	binding		f	f	261
4932.YJL141C	4932.YOR127W	binding		f	t	188
4932.YAL019W	4932.YAR007C	reaction		f	f	263
4932.YAL019W	4932.YAR007C	catalysis		t	t	263
4932.YAL019W	4932.YAR007C	binding		f	t	263
4932.YER165W	4932.YPL178W	reaction		f	f	905
4932.YER165W	4932.YPL178W	binding		f	f	905
4932.YER165W	4932.YPL178W	catalysis		t	t	905
4932.YGL213C	4932.YOL145C	reaction		t	t	761
4932.YGL213C	4932.YOL145C	binding		f	f	761
4932.YDR200C	4932.YJR059W	ptmod		t	f	188
4932.YDR200C	4932.YJR059W	binding		f	f	183
4932.YBR189W	4932.YPL249C-A	binding		f	t	955
4932.YBR189W	4932.YPL249C-A	reaction		f	f	955
4932.YBR189W	4932.YPL249C-A	catalysis		t	f	955
4932.YLR147C	4932.YMR240C	reaction		t	t	914
4932.YLR147C	4932.YMR240C	binding		f	t	914
4932.YLR147C	4932.YMR240C	catalysis		t	f	183
4932.YDR139C	4932.YNL330C	binding		f	f	158
4932.YHR079C	4932.YNL175C	expression		t	t	156
4932.YHR079C	4932.YNL175C	ptmod		t	t	156
4932.YHR079C	4932.YNL175C	binding		f	t	156
4932.YGR152C	4932.YLR305C	reaction		t	t	188
4932.YGR152C	4932.YLR305C	binding		f	f	188
4932.YGR152C	4932.YLR305C	activation	activation	t	t	183
4932.YGR152C	4932.YLR305C	catalysis		t	t	188
4932.YGR152C	4932.YLR305C	ptmod		t	t	179
4932.YGR152C	4932.YLR305C	expression		t	f	161
4932.YNL132W	4932.YNL178W	binding		f	f	772
4932.YBR087W	4932.YOR267C	binding		f	f	453
4932.YBR087W	4932.YOR267C	activation	activation	t	t	188
4932.YBR087W	4932.YOR267C	reaction		t	f	453
4932.YBR087W	4932.YOR267C	catalysis		t	t	453
4932.YBR087W	4932.YOR267C	ptmod		t	f	183
4932.YDR216W	4932.YDR247W	ptmod		f	f	188
4932.YDR216W	4932.YDR247W	expression		t	t	185
4932.YDR216W	4932.YDR247W	catalysis		t	f	187
4932.YDR216W	4932.YDR247W	binding		f	t	153
4932.YDR216W	4932.YDR247W	activation	activation	t	t	181
4932.YJL203W	4932.YPL151C	catalysis		t	t	749
4932.YJL203W	4932.YPL151C	binding		f	t	965
4932.YJL203W	4932.YPL151C	reaction		t	t	749
4932.YIL133C	4932.YJL177W	reaction		t	t	570
4932.YIL133C	4932.YJL177W	catalysis		t	f	570
4932.YIL133C	4932.YJL177W	binding		f	f	941
4932.YHR079C	4932.YHR218W	binding		f	t	150
4932.YHR079C	4932.YHR218W	activation	activation	t	t	187
4932.YJR052W	4932.YPR175W	binding		f	t	900
4932.YBR062C	4932.YDR059C	reaction		t	t	219
4932.YBR062C	4932.YDR059C	binding		f	f	219
4932.YBR062C	4932.YDR059C	catalysis		t	t	444
4932.YKL073W	4932.YNL090W	binding		f	f	154
4932.YKL073W	4932.YNL090W	expression	inhibition	t	f	154
4932.YOL039W	4932.YPR166C	binding		f	t	226
4932.YOL039W	4932.YPR166C	reaction		f	f	226
4932.YOL039W	4932.YPR166C	catalysis		t	f	226
4932.YGL123W	4932.YNR037C	catalysis		t	f	428
4932.YGL123W	4932.YNR037C	binding		f	t	428
4932.YGL123W	4932.YNR037C	reaction		t	f	428
4932.YBR010W	4932.YDR264C	reaction		t	t	181
4932.YBR010W	4932.YDR264C	activation	activation	t	f	188
4932.YBR010W	4932.YDR264C	catalysis		t	f	187
4932.YBR010W	4932.YDR264C	binding		f	f	188
4932.YBR010W	4932.YDR264C	ptmod		t	f	155
4932.YOR326W	4932.YPL038W	binding		f	f	156
4932.YGL068W	4932.YLR178C	binding		f	f	163
4932.YGL068W	4932.YLR178C	reaction		f	f	163
4932.YGL068W	4932.YLR178C	catalysis		t	t	163
4932.YKL092C	4932.YMR182C	inhibition	inhibition	t	t	183
4932.YKL092C	4932.YMR182C	activation	activation	t	t	183
4932.YCR027C	4932.YGL106W	inhibition	inhibition	t	f	163
4932.YCR027C	4932.YGL106W	binding		f	f	163
4932.YCR027C	4932.YGL106W	activation	activation	f	f	163
4932.YCR027C	4932.YGL106W	catalysis		t	t	163
4932.YCR027C	4932.YGL106W	ptmod		t	f	163
4932.YDR364C	4932.YGL120C	binding		f	t	655
4932.YDR364C	4932.YGL120C	catalysis		t	f	598
4932.YDR364C	4932.YGL120C	reaction		f	f	598
4932.YBR028C	4932.YGL078C	activation	activation	t	t	183
4932.YDL202W	4932.YMR276W	reaction		t	f	171
4932.YDL202W	4932.YMR276W	binding		f	t	171
4932.YDL202W	4932.YMR276W	catalysis		t	f	171
4932.YJL115W	4932.YMR110C	binding		f	t	293
4932.YMR182C	4932.YPR052C	binding		f	t	183
4932.YMR182C	4932.YPR052C	expression	inhibition	t	f	150
4932.YOR207C	4932.YPL151C	reaction		t	t	171
4932.YOR207C	4932.YPL151C	binding		f	t	171
4932.YOR207C	4932.YPL151C	catalysis		t	f	171
4932.YGR284C	4932.YLR268W	reaction		t	t	905
4932.YGR284C	4932.YLR268W	binding		f	t	905
4932.YGR284C	4932.YLR268W	catalysis		t	f	905
4932.YER179W	4932.YOL094C	reaction		t	t	213
4932.YER179W	4932.YOL094C	catalysis		t	f	295
4932.YER179W	4932.YOL094C	binding		f	f	213
4932.YJL140W	4932.YOR319W	binding		f	f	900
4932.YJL140W	4932.YOR319W	reaction		t	f	900
4932.YHR197W	4932.YMR142C	binding		f	t	289
4932.YDL056W	4932.YDR235W	binding		f	f	157
4932.YDL056W	4932.YDR235W	catalysis		t	t	157
4932.YDL056W	4932.YDR235W	reaction		t	t	157
4932.YLR298C	4932.YOR319W	binding		f	t	321
4932.YLR298C	4932.YOR319W	reaction		t	f	321
4932.YLR284C	4932.YMR182C	inhibition	inhibition	t	f	181
4932.YKL198C	4932.YMR182C	binding		f	f	153
4932.YKL198C	4932.YMR182C	activation	activation	t	t	181
4932.YKL198C	4932.YMR182C	expression	inhibition	t	f	181
4932.YKL198C	4932.YMR182C	catalysis		t	t	187
4932.YKL198C	4932.YMR182C	ptmod		t	t	167
4932.YDR075W	4932.YDR519W	inhibition	inhibition	t	f	185
4932.YDR075W	4932.YDR519W	binding		f	t	185
4932.YBR191W	4932.YLR367W	catalysis		t	t	955
4932.YBR191W	4932.YLR367W	binding		f	f	955
4932.YBR191W	4932.YLR367W	reaction		t	t	955
4932.YDL220C	4932.YNL075W	binding		f	t	416
4932.YEL026W	4932.YLR424W	reaction		t	t	457
4932.YEL026W	4932.YLR424W	binding		f	t	457
4932.YBL112C	4932.YHR168W	binding		f	f	188
4932.YBR128C	4932.YLR240W	binding		f	t	900
4932.YKR008W	4932.YKR029C	binding		f	f	402
4932.YKR008W	4932.YKR029C	activation	activation	t	t	158
4932.YKR008W	4932.YKR029C	reaction		t	t	183
4932.YKR008W	4932.YKR029C	expression		t	t	158
4932.YKR008W	4932.YKR029C	catalysis		t	f	183
4932.YKR008W	4932.YKR029C	ptmod		t	f	169
4932.YBL100W-A	4932.YHR214C-C	binding		f	f	416
4932.YFL029C	4932.YLL008W	binding		f	t	179
4932.YBR081C	4932.YNL065W	activation	activation	t	t	183
4932.YPL151C	4932.YPR010C	catalysis		t	t	171
4932.YPL151C	4932.YPR010C	binding		f	f	171
4932.YPL151C	4932.YPR010C	reaction		t	f	171
4932.YDL028C	4932.YFL008W	binding		f	f	187
4932.YNL175C	4932.YNL307C	binding		f	f	156
4932.YNL175C	4932.YNL307C	expression		t	f	156
4932.YNL175C	4932.YNL307C	ptmod		t	f	156
4932.YFL034C-A	4932.YNL301C	binding		f	t	570
4932.YFL034C-A	4932.YNL301C	reaction		f	f	570
4932.YFL034C-A	4932.YNL301C	catalysis		t	f	570
4932.YDR436W	4932.YOR014W	catalysis		t	t	237
4932.YDR436W	4932.YOR014W	activation	activation	t	t	190
4932.YDR436W	4932.YOR014W	binding		f	f	424
4932.YDR436W	4932.YOR014W	reaction		t	t	237
4932.YER016W	4932.YKL166C	reaction		f	f	219
4932.YER016W	4932.YKL166C	catalysis		t	t	219
4932.YER016W	4932.YKL166C	binding		f	f	219
4932.YBL027W	4932.YPL090C	reaction		t	t	573
4932.YBL027W	4932.YPL090C	catalysis		t	t	573
4932.YBL027W	4932.YPL090C	binding		f	t	570
4932.YJL191W	4932.YPL013C	reaction		t	f	482
4932.YJL191W	4932.YPL013C	binding		f	f	476
4932.YJL191W	4932.YPL013C	catalysis		t	t	481
4932.YGR123C	4932.YKL067W	binding		f	f	185
4932.YGL131C	4932.YKL185W	binding		f	t	900
4932.YDR252W	4932.YIL038C	binding		f	f	720
4932.YBR136W	4932.YOL139C	ptmod		t	f	185
4932.YBR136W	4932.YOL139C	inhibition	inhibition	t	t	237
4932.YBR136W	4932.YOL139C	catalysis		t	t	237
4932.YBR136W	4932.YOL139C	activation	activation	t	t	237
4932.YNL098C	4932.YNR012W	inhibition	inhibition	t	f	185
4932.YNL098C	4932.YNR012W	binding		f	t	192
4932.YNL098C	4932.YNR012W	ptmod		t	t	167
4932.YNL098C	4932.YNR012W	activation	activation	t	t	187
4932.YNL098C	4932.YNR012W	reaction		t	t	188
4932.YKL203C	4932.YLR075W	binding		f	t	903
4932.YKL203C	4932.YLR075W	reaction		f	f	903
4932.YKL203C	4932.YLR075W	catalysis		t	f	903
4932.YGR056W	4932.YMR199W	expression		t	t	157
4932.YGR056W	4932.YMR199W	binding		f	f	157
4932.YJL191W	4932.YNL163C	catalysis		t	f	215
4932.YJL191W	4932.YNL163C	binding		f	t	215
4932.YJL191W	4932.YNL163C	reaction		t	f	215
4932.YDR139C	4932.YHR148W	binding		f	t	206
4932.YDR139C	4932.YHR148W	reaction		f	f	206
4932.YDR139C	4932.YHR148W	catalysis		t	f	206
4932.YJL011C	4932.YKL144C	reaction		f	f	957
4932.YJL011C	4932.YKL144C	binding		f	t	974
4932.YIR039C	4932.YLR120C	binding		f	t	467
4932.YAL017W	4932.YFL016C	reaction		t	t	181
4932.YAL017W	4932.YFL016C	binding		f	f	183
4932.YLR441C	4932.YML073C	reaction		t	t	570
4932.YLR441C	4932.YML073C	catalysis		t	f	570
4932.YLR441C	4932.YML073C	binding		f	f	941
4932.YBR164C	4932.YPL259C	binding		f	f	189
4932.YBR164C	4932.YPL259C	reaction		t	f	188
4932.YDL048C	4932.YGR133W	reaction		t	f	188
4932.YDL048C	4932.YGR133W	expression		t	t	163
4932.YDL048C	4932.YGR133W	binding		f	t	187
4932.YDL048C	4932.YGR133W	catalysis		t	f	185
4932.YGR232W	4932.YKL166C	binding		f	t	185
4932.YGR232W	4932.YKL166C	activation	activation	f	f	195
4932.YGR232W	4932.YKL166C	ptmod		t	f	167
4932.YGR232W	4932.YKL166C	catalysis		t	f	188
4932.YLR113W	4932.YOR113W	ptmod		t	t	183
4932.YLR113W	4932.YOR113W	inhibition	inhibition	f	t	188
4932.YLR113W	4932.YOR113W	expression		t	t	167
4932.YLR113W	4932.YOR113W	activation	activation	t	t	183
4932.YLR113W	4932.YOR113W	binding		f	f	171
4932.YML062C	4932.YNL140C	binding		f	t	688
4932.YDL082W	4932.YGL135W	reaction		t	t	573
4932.YDL082W	4932.YGL135W	binding		f	t	941
4932.YDL082W	4932.YGL135W	catalysis		t	f	573
4932.YDL208W	4932.YNL177C	binding		f	f	220
4932.YDL208W	4932.YNL177C	catalysis		t	t	220
4932.YDL208W	4932.YNL177C	reaction		t	t	220
4932.YGL242C	4932.YLR274W	ptmod		t	t	167
4932.YGL242C	4932.YLR274W	binding		f	f	181
4932.YGR167W	4932.YLR240W	reaction		t	f	175
4932.YGR167W	4932.YLR240W	binding		f	t	175
4932.YGR167W	4932.YLR240W	catalysis		t	f	175
4932.YGL254W	4932.YJL081C	activation	activation	t	f	177
4932.YGL254W	4932.YJL081C	binding		f	t	201
4932.YGL254W	4932.YJL081C	expression	inhibition	t	t	181
4932.YJR058C	4932.YNL098C	reaction		t	t	188
4932.YJR058C	4932.YNL098C	binding		f	f	188
4932.YBR282W	4932.YGL068W	reaction		t	f	749
4932.YBR282W	4932.YGL068W	catalysis		t	t	749
4932.YBR282W	4932.YGL068W	binding		f	t	749
4932.YDR139C	4932.YPL283C	reaction		t	t	154
4932.YDR139C	4932.YPL283C	catalysis		t	f	154
4932.YDR139C	4932.YPL283C	binding		f	f	154
4932.YGR108W	4932.YLR305C	activation	activation	t	t	185
4932.YGR188C	4932.YOL069W	catalysis		t	t	779
4932.YGR188C	4932.YOL069W	binding		f	t	974
4932.YGR188C	4932.YOL069W	activation	activation	t	f	714
4932.YGR188C	4932.YOL069W	reaction		t	t	779
4932.YKL073W	4932.YKL129C	binding		f	f	152
4932.YBR084C-A	4932.YNL112W	binding		f	f	158
4932.YBR084C-A	4932.YNL112W	catalysis		t	t	158
4932.YBR084C-A	4932.YNL112W	reaction		t	t	158
